regNum;classCode;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
14110;PSYC 208 01;PSYC 208 Adolescence;PSYC;208;Adolescence;MTh;11:10 am;12:20 pm;Science Center-261;Science Center;261;1;15;15;N/A;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.;Survey of contemporary theories and research in the psychology of adolescents. Topics will include the physical, cognitive, social, and personality development of adolescents.;;;
10005;PSYC 210 01;PSYC 210 Social Psychology;PSYC;210;Social Psychology;TF;02:50 pm;04:00 pm;Science Center-261;Science Center;261;1;29;1;N/A;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.;The individual's behavior as it is influenced by other people and the social situation. Study of social influence, interpersonal perception, social evaluation, and various forms of social interaction.;;;
10059;PSYC 212 01;PSYC 212 Personality;PSYC;212;Personality;MTh;11:10 am;12:20 pm;Science Center-270;Science Center;270;1;19;11;N/A;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.;A comparison of major ways of conceiving and studying personality, including the work of Freud, Jung, behaviorists, humanists, and social learning theorists. Introduction to major debates and research findings in contemporary personality psychology.;;;
11400;PSYC 213 01;PSYC 213 Abnormal Psychology;PSYC;213;Abnormal Psychology;MTh;11:10 am;12:20 pm;Science Center-104;Science Center;104;1;28;2;N/A;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.;An examination of major psychological disorders with special emphasis on phenomenology. Behavioral treatment of anxiety-based disorders, cognitive treatment of depression, psychoanalytic therapy of personality disorders, and biochemical treatment of schizophrenia will receive special attention. Other models of psychopathology will also be discussed.;;;
12855;PSYC 214 01;PSYC 214 Evolution and Human Behavior;PSYC;214;Evolution and Human Behavior;TF;08:30 am;09:40 am;Science Center-274;Science Center;274;1;27;3;N/A;30;;EC;SBA;PSYC 101 or NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.;Evolutionary Psychology is the scientific study of human nature as shaped by natural selection. It is grounded in evolutionary biology and the psychological sciences with connections to disciplines ranging from neuroscience to anthropology and economics. Topics covered will include adaptive solutions to major life challenges including survival, mating, family relations, and group living (e.g., cooperation, aggression, and status).;;;
14111;PSYC 218 01;PSYC 218 Sensation and Perception;PSYC;218;Sensation and Perception;TF;01:30 pm;02:40 pm;Science Center-380;Science Center;380;1;32;0;N/A;30;;EC;SBA;PSYC 101 or NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.;In a split-second, a curling of lips across a crowded room is registered by one's eyes and translated effortlessly into a vividly three-dimensional, full-color perception of a baby's smile. This and other sensory and perceptual feats, unmatched by any computer, are this course's focus. Topics include consciousness, attention and inattention, perceptual learning and development, visual memory, faces, 3D depth, color, motion, and brain bases of sensation/attention/perception. Emphasis is given to abnormal and illusory perception, such as that resulting from brain damage/stimulation or artistic sleight of hand. This course shows that our perception, far from being a "copy" of the outside world, incorporates many predictions and educated guesses. Frequent in-class demonstrations will provide insights into course concepts.;;;
11601;PSYC 219 01;PSYC 219 Biological Psychology;PSYC;219;Biological Psychology;MTh;09:50 am;11:00 am;Science Center-392;Science Center;392;1;22;8;N/A;30;;EC;SBA;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Not open to students who have taken NEUR 200. Not open to students who have taken NEUR 100 except by permission of instructor.;Humans are remarkable beings. We are capable of creating inspiring works of art and dramatic scientific achievements. However, we also engage in harmful behaviors such as violence and prejudice and suffer from debilitating illnesses such as schizophrenia and dementia. This course explores how the 3 lb. structure in our head influences what we think, feel, and do. The course also explores how what we experience and how we behave can change the brain. The course begins with a basic overview of the structure and function of nervous system and current techniques for studying the nervous system. The latter part of the course examines the biological underpinnings of several behaviors of interest to psychologists including sleep, stress, emotion, cognition, and mental disorders. Throughout the course, students will gain critical thinking skills through evaluating original empirical research and by considering the advantages and disadvantages of the biological perspective on human behavior.;;;
14143;PSYC 225 01;PSYC 225 Introduction to Black Psychology;PSYC;225;Introduction to Black Psychology;W;07:00 pm;09:30 pm;Founders Hall-319;Founders Hall;319;1;17;13;N/A;30;;SBA;Social and Behavioral Analysis;None;Issues and perspectives in the study of the psychological development of Black people in America, past and present. Special consideration is given to such issues as the Afrocentric and Eurocentric ethos, the nature of Black personality as affected by slavery and racism, psychological assessment, treatment and counseling techniques, and the relationships between psychological research and social policy in American research.;;;
10787;PSYC 299 01;PSYC 299 Practicum in Psychology;PSYC;299;Practicum in Psychology;;;;;;xs;1;0;30;N/A;30;;;None;Permission of the instructor. Two units above the 100 level that are most appropriate to the field setting as determined by the faculty supervisor (excluding PSYC 205).;Participation in a structured learning experience in an approved field setting under faculty supervision. Does not count toward the minimum major in psychology.;;;
14109;PSYC 300 01;PSYC 300 Seminar: Topics in Cognitive and Linguistic Sciences;PSYC;300;Seminar: Topics in Cognitive and Linguistic Sciences;W;09:50 am;12:20 pm;Science Center-450;Science Center;450;1;17;0;N/A;15;;;Social and Behavioral Analysis or Epistemology and Cognition;Open to juniors and seniors who have taken one of PSYC 214, PSYC 215, CLSC/PSYC 216, PSYC 217, PSYC 218, PSYC 219, LING 114, PHIL 215, or CS 111, or permission of the instructor.;<strong>Topic for 2016-17: How We Choose</strong> |Every day we make many choices. Some of these choices are trivial, but some can have profound effects on our lives. In this interdisciplinary course, we will investigate how individuals make choices, examining processes of decision-making that are often emotional and irrational. Topics include biases that lead to poor choices, loss aversion, sunk costs, risk taking, impulsiveness, moral choice, and group decision-making.&nbsp|;;;
