regNum;fullTitle;dept;dNum;titleString;day;time1;time2;credit;enrollment;available;max;distributions;distCode;distDescription;prerequisites
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa|star pull|right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");if (data.search('Error:') > ;1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1||||||||||||||||||;
10211;;;class="professorhead;;TF;11:10 am;12:20 pm;1.25;60;0;60;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.
10251;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;M;01:30 pm;05:00 pm;0;12;0;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.
10228;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;T;12:30 pm;04:00 pm;0;12;0;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.
10245;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;W;02:15 pm;05:45 pm;0;12;0;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.
10217;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;Th;01:00 pm;04:30 pm;0;12;0;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.
10242;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;F;01:00 pm;04:30 pm;0;12;0;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.
13984;BISC 307 Advanced Topics in Ecology with Laboratory;BISC;307;Advanced Topics in Ecology with Laboratory;TF;09:50 am;11:00 am;1.25;7;5;12;;NPS;Natural and Physical Science;
13988;BISC 307 Advanced Topics in Ecology with Laboratory;BISC;307;Advanced Topics in Ecology with Laboratory;F;01:00 pm;04:30 pm;0;7;5;12;;NPS;Natural and Physical Science;
12063;BISC 311 Evolutionary Developmental Biology with Laboratory;BISC;311;Evolutionary Developmental Biology with Laboratory;TF;09:50 am;11:00 am;1.25;11;1;12;;NPS;Natural and Physical Science;BISC 202, BISC 216, or BISC 219, or by permission of the instructor.
12064;BISC 311 Evolutionary Developmental Biology with Laboratory;BISC;311;Evolutionary Developmental Biology with Laboratory;Th;01:00 pm;04:30 pm;0;11;1;12;;NPS;Natural and Physical Science;BISC 202, BISC 216, or BISC 219, or by permission of the instructor.
14222;BISC 315 Neuroendocrinology with Laboratory;BISC;315;Neuroendocrinology with Laboratory;TF;09:50 am;11:00 am;1.25;11;1;12;;EC;NPS;NEUR 200, or both BISC 110/BISC 112/BISC 116 and BISC 203, or by permission of the instructor.
14223;BISC 315 Neuroendocrinology with Laboratory;BISC;315;Neuroendocrinology with Laboratory;T;12:30 pm;04:00 pm;0;11;1;12;;EC;NPS;NEUR 200, or both BISC 110/BISC 112/BISC 116 and BISC 203, or by permission of the instructor.
13331;BISC 316 Molecular Genetics with Laboratory;BISC;316;Molecular Genetics with Laboratory;TF;11:10 am;12:20 pm;1.25;12;0;12;;NPS;Natural and Physical Science;BISC 219 or permission of the instructor.
13332;BISC 316 Molecular Genetics with Laboratory;BISC;316;Molecular Genetics with Laboratory;T;12:30 pm;04:00 pm;0;12;0;12;;NPS;Natural and Physical Science;BISC 219 or permission of the instructor.
11274;BISC 334 Seminar: The Biology of Stem Cells;BISC;334;Seminar: The Biology of Stem Cells;W;09:50 am;12:20 pm;1;12;0;12;;NPS;Natural and Physical Science;BISC 216 or BISC 219 or BISC 220.
12635;BISC 336 Seminar: Immunology;BISC;336;Seminar: Immunology;W;09:50 am;12:20 pm;1;12;0;12;;NPS;Natural and Physical Science;BISC 219 or BISC 220
12636;BISC 338 Seminar: The Biology of Social Insects;BISC;338;Seminar: The Biology of Social Insects;W;02:15 pm;04:45 pm;1;12;0;12;;NPS;Natural and Physical Science;BISC 201, BISC 202, or BISC 214, or by permission of the instructor.
12798;BISC 340 Calderwood Seminar in Public Writing: Biology in the News;BISC;340;Calderwood Seminar in Public Writing: Biology in the News;F;01:30 pm;04:00 pm;1;11;1;12;;NPS;Natural and Physical Science;Any two BISC 200-level courses| juniors and seniors only.
14078;BISC 348 Seminar: Muscle and Movement;BISC;348;Seminar: Muscle and Movement;M;01:30 pm;04:00 pm;1;12;0;12;;NPS;Natural and Physical Science;Two units in the biological sciences at the 200 level or above, or permission of the instructor.
11578;CAMS 101 Introduction to Cinema and Media Studies;CAMS;101;Introduction to Cinema and Media Studies;MTh|T;11:10 am|07:00 pm;12:20 pm|09:30 pm;1;16;14;30;;ARS;Arts, Music, Theatre, Film and Video;None. Open to all students. CAMS 101 is required for all students majoring or minoring in Cinema and Media Studies, and should ideally be taken before any other CAMS course.
13306;CAMS 105 First-Year Seminar: Twenty-first-Century Cinema;CAMS;105;First-Year Seminar: Twenty-first-Century Cinema;MTh|Th;02:50 pm|07:00 pm;04:00 pm|09:30 pm;1;12;0;12;;ARS;Arts, Music, Theatre, Film and Video;None. Open to first-year students only.
11411;CAMS 135 Introduction to Video Production;CAMS;135;Introduction to Video Production;TF;09:50 am;12:20 pm;1;8;0;4;;ARS;Arts, Music, Theatre, Film and Video;None.
11412;CAMS 138 Photo I: Introduction to Photography;CAMS;138;Photo I: Introduction to Photography;MTh;01:30 pm;04:00 pm;1;13;1;14;;ARS;Arts, Music, Theatre, Film and Video;None.
12642;CAMS 202 Between Reality and Magic: A Century of Cinema, Part 2;CAMS;202;Between Reality and Magic: A Century of Cinema, Part 2;M|W;07:00 pm|03:35 pm;09:30 pm|06:05 pm;1;14;1;15;;ARS;Arts, Music, Theatre, Film and Video;CAMS 101, CAMS 201, or permission of the instructor. Required for all students majoring in Cinema and Media Studies.
14146;CAMS 203 Chinese Cinema (in English);CAMS;203;Chinese Cinema (in English);M|W;04:10 pm|06:30 pm;05:20 pm|09:30 pm;1;20;5;25;;ARS|LL|Arts, Music, Theatre, Film and Video;Language and Literature||;None
13986;CAMS 222 "Being There": Documentary Film and Media;CAMS;222;"Being There": Documentary Film and Media;T|F;11:10 am|11:10 am;01:20 pm|12:20 pm;1;7;13;20;;ARS;Arts, Music, Theatre, Film and Video;CAMS 101 or ARTH 101 or permission of the instructor. CAMS core course. Meets core requirement for CAMS major and minor.
12644;CAMS 234 The Art of Screenwriting;CAMS;234;The Art of Screenwriting;W;09:50 am;12:20 pm;1;15;0;3;;ARS;LL;None
13644;CAMS 235 Intermediate Video Production/The Documentary Form;CAMS;235;Intermediate Video Production/The Documentary Form;M;01:30 pm;05:20 pm;1;12;0;12;;ARS;Arts, Music, Theatre, Film and Video;CAMS 135/ARTS 165 or permission of the instructor required.
13655;CAMS 238 Intermediate Digital Photography: the digital/analog rift;CAMS;238;Intermediate Digital Photography: the digital/analog rift;MTh;09:50 am;12:20 pm;1;9;3;12;;ARS;Arts, Music, Theatre, Film and Video;CAMS 138/ARTS 108 or permission of the instructor required.
13643;CAMS 255 Dynamic Interface Design;CAMS;255;Dynamic Interface Design;TF;09:50 am;12:20 pm;1;13;2;15;;ARS;Arts, Music, Theatre, Film and Video;ARTS 108 /CAMS 138, ARTS 109, and CS 110 or CS 111.
14177;CAMS 300 Listening to Film;CAMS;300;Listening to Film;TF;09:50 am;11:00 am;1;10;10;20;;ARS;Arts, Music, Theatre, Film and Video;MUS 125 or permission of the instructor
14226;CAMS 305 Ethnographic Film;CAMS;305;Ethnographic Film;T;01:30 pm;04:00 pm;1;10;5;15;;SBA;Social and Behavioral Analysis;ANTH 301 or two 200-level units in anthropology, cinema and media studies, economics, history, political science, or sociology, or permission of the instructor.
13816;CHEM 101 First-Year Seminar: What's up with men & women? ... the science behind female/male differences;CHEM;101;First-Year Seminar: What's up with men & women? ... the science behind female/male differences;MTh;09:50 am;11:00 am;1;16;0;16;;NPS;Natural and Physical Science;None. Open to First-Year students only.
11003;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;TWF;08:30 am;09:40 am;1.25;24;4;28;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11004;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;TWF;09:50 am;11:00 am;1.25;27;1;28;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11005;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;MTh|W;11:10 am|11:10 am;12:20 pm|12:20 pm;1.25;2;26;28;;MM|NPS|Mathematical Modeling;Natural and Physical Science||;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11006;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;M;01:30 pm;05:00 pm;0;10;6;16;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11007;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;M;01:30 pm;05:00 pm;0;1;15;16;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11008;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;T;12:30 pm;04:00 pm;0;13;3;16;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11009;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;W;02:15 pm;05:45 pm;0;16;0;16;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11010;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;Th;01:30 pm;05:00 pm;0;2;14;16;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11268;CHEM 105 Fundamentals of Chemistry with Laboratory;CHEM;105;Fundamentals of Chemistry with Laboratory;F;12:30 pm;04:00 pm;0;11;5;16;;MM;NPS;One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.
11980;CHEM 105P Fundamentals of Chemistry with Laboratory;CHEM;105P;Fundamentals of Chemistry with Laboratory;MTWThF;11:10 am;12:20 pm;1.25;4;12;16;;MM;NPS;Permission of the instructor. Open to students who have not fulfilled the Quantitative Reasoning basic skills requirement. Not open to students who have taken CHEM 105, CHEM 116, or CHEM 120.
12005;CHEM 105P Fundamentals of Chemistry with Laboratory;CHEM;105P;Fundamentals of Chemistry with Laboratory;Th;01:30 pm;05:00 pm;0;4;12;16;;MM;NPS;Permission of the instructor. Open to students who have not fulfilled the Quantitative Reasoning basic skills requirement. Not open to students who have taken CHEM 105, CHEM 116, or CHEM 120.
;;;;;;;;;;;;;;;
;CHEM 116 Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;CHEM;116;Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa;star pull|right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");if (data.search('Error:') > |1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
